代码,名称,现价,涨跌幅%,RSI,历史信号胜率%,信号强度,操作建议
603999,读者传媒,6.71,-0.15,32.99,0,★★★★★ (核心狙击),符合极端缩量+金叉共振。建议3成仓位狙击，止损今日最低价或10日线。
002367,康力电梯,6.16,-1.12,33.73,0,★★★★★ (核心狙击),符合极端缩量+金叉共振。建议3成仓位狙击，止损今日最低价或10日线。
