代码,名称,现价,涨跌幅%,RSI,历史信号胜率%,信号强度,操作建议
601398,工商银行,7.26,-0.55,29.41,63.64,★★★★★ (核心狙击),符合极端缩量+金叉共振。建议3成仓位狙击，止损今日最低价或10日线。
002117,东港股份,11.62,-0.17,29.75,62.5,★★★★★ (核心狙击),符合极端缩量+金叉共振。建议3成仓位狙击，止损今日最低价或10日线。
